Sample1,Sample2,Cozero,Isrep,PearsonR,Rsquared,NMI,Spearman
ENCLB734LAL,ENCLB907YRF,False,False,0.6722178019340664,0.45187677323706776,0.5264600272779835,0.7397507010870182
ENCLB734LAL,ENCLB918NXF,True,False,0.40073383093007153,0.16058760325189114,0.1650767968027465,0.34119979970863884
ENCLB734LAL,ENCLB918NXF,False,False,0.6793478147751443,0.46151345343976374,0.5443825080070878,0.7611869121873487
ENCLB734LAL,ENCLB817BKI,True,False,0.47417948932655385,0.2248461880979914,0.23236193169250363,0.3989964850026382
ENCLB734LAL,ENCLB817BKI,False,False,0.7351962856022521,0.5405135783633483,0.5556977835287545,0.7638285264724852
ENCLB432QLN,ENCLB404SKN,True,False,0.5459673527011017,0.2980803502154492,0.28244806904553116,0.4804478642939957
ENCLB432QLN,ENCLB404SKN,False,False,0.7509144127696759,0.5638724553052271,0.5666326055646407,0.780100565305004
ENCLB432QLN,ENCLB324GIU,True,False,0.5593684445773739,0.3128930567889106,0.29189867285535953,0.4962325067426656
ENCLB432QLN,ENCLB324GIU,False,False,0.7738713517645667,0.5988768690819177,0.5987867586387204,0.8069409193907213
ENCLB432QLN,ENCLB584REF,True,False,0.6306597325326215,0.3977316982381177,0.2739068180459381,0.4871006116732036
ENCLB432QLN,ENCLB584REF,False,False,0.7463892857374095,0.5570969658636002,0.5538133368030032,0.773192183206387
ENCLB432QLN,ENCLB758GEG,True,False,0.5685768448015822,0.3232796284445225,0.28827646962705034,0.49193350346394676
ENCLB432QLN,ENCLB758GEG,False,False,0.7507770336650816,0.5636661542789392,0.5755802654185964,0.7943046491399803
ENCLB432QLN,ENCLB605LCC,True,False,0.5544191060326399,0.30738054513403157,0.29020007361776284,0.48757315068033064
ENCLB432QLN,ENCLB605LCC,False,False,0.7508450452552651,0.5637682819843811,0.5640577033131523,0.7778577069775932
ENCLB432QLN,ENCLB293SLX,True,False,0.4211862513685686,0.17739785834190702,0.19607460321185363,0.37094731100029005
ENCLB432QLN,ENCLB293SLX,False,False,0.7331384410714161,0.5374919737766263,0.5634947855042806,0.7709690457105207
ENCLB432QLN,ENCLB907YRF,True,False,0.5800631658792035,0.33647327640980434,0.2671794233505492,0.4836157687766432
ENCLB432QLN,ENCLB907YRF,False,False,0.7493105776367518,0.5614663417583227,0.5607764800314751,0.7790830616459363
ENCLB432QLN,ENCLB918NXF,True,False,0.5945139853942335,0.3534468788293349,0.3033973508551041,0.5052206163409403
ENCLB432QLN,ENCLB918NXF,False,False,0.7654444677262258,0.5859052331726851,0.5818635838154401,0.7983690969503057
ENCLB432QLN,ENCLB817BKI,True,False,0.548126197447054,0.30044232832776685,0.28206303400481236,0.4769738136239849
ENCLB432QLN,ENCLB817BKI,False,False,0.7587670391980623,0.5757274197733938,0.5690967277176161,0.7807632983442572
ENCLB432QLN,ENCLB734LAL,True,False,0.4581159187915257,0.20987019505020377,0.22077957768066936,0.39489437544588557
ENCLB432QLN,ENCLB734LAL,False,False,0.7545975418728099,0.5694174502004871,0.5805772607477643,0.7843025399264006
ENCLB621FEI,ENCLB404SKN,True,False,0.4552664235053909,0.20726751637138996,0.23466586214560314,0.41482817839432046
ENCLB621FEI,ENCLB404SKN,False,False,0.7196855081805282,0.5179472306850652,0.5535438641572898,0.7627129569760448
ENCLB621FEI,ENCLB324GIU,True,False,0.5067153158166076,0.2567604112831243,0.2564158900912586,0.4470510203614573
ENCLB621FEI,ENCLB324GIU,False,False,0.7675088471217726,0.5890698304101925,0.6012380542435041,0.8037013886667633
ENCLB621FEI,ENCLB584REF,True,False,0.5362572848818747,0.28757187558888014,0.20449493629092977,0.40002044781598006
ENCLB621FEI,ENCLB584REF,False,False,0.700336594390479,0.4904713454424543,0.5454618865380574,0.7593912284557464
ENCLB621FEI,ENCLB758GEG,True,False,0.5281042948850981,0.27889414627608666,0.25336768086422506,0.4420185905867193
ENCLB621FEI,ENCLB758GEG,False,False,0.7443867550548837,0.5541116411011394,0.5816008735338052,0.7936591682572004
ENCLB621FEI,ENCLB605LCC,True,False,0.46341703086490027,0.21475534449563993,0.2426302008738951,0.4228426042668023
ENCLB621FEI,ENCLB605LCC,False,False,0.7177333430177195,0.5151411516793915,0.5507374340838995,0.7599244864454626
ENCLB621FEI,ENCLB293SLX,True,False,0.3641477322844986,0.13260357092794287,0.1750371216871817,0.3390741732815624
ENCLB621FEI,ENCLB293SLX,False,False,0.7373595588837518,0.5436991190772411,0.5705294572862925,0.7740330017713564
ENCLB621FEI,ENCLB907YRF,True,False,0.5050728954757175,0.2550986297442251,0.2056993971227474,0.4028035927371737
ENCLB621FEI,ENCLB907YRF,False,False,0.7252822587831441,0.5260343549055796,0.5610640596856379,0.7699090362078891
ENCLB621FEI,ENCLB918NXF,True,False,0.5349559381327922,0.28617785574353577,0.256762881147741,0.44403358172163493
ENCLB621FEI,ENCLB918NXF,False,False,0.7480826333075815,0.5596276262564055,0.5804503032602766,0.7923286969496344
ENCLB621FEI,ENCLB817BKI,True,False,0.4614870501532351,0.21297029745913454,0.23685967202839014,0.4150404344321147
ENCLB621FEI,ENCLB817BKI,False,False,0.7322490013749057,0.5361886000145466,0.5583056233997988,0.7654077648861257
ENCLB621FEI,ENCLB734LAL,True,False,0.4023579433196557,0.16189191455242327,0.19931860984228983,0.368237891741336
ENCLB621FEI,ENCLB734LAL,False,False,0.7600037227644706,0.5776056586158542,0.590186566161034,0.7912323052012756
ENCLB621FEI,ENCLB432QLN,True,False,0.525604560600984,0.2762601541245535,0.27561034126559536,0.45771198263797713
ENCLB621FEI,ENCLB432QLN,False,False,0.7879559955938809,0.620874650992344,0.6026645302859487,0.8018449187095156
ENCLB074EQT,ENCLB404SKN,True,False,0.4365893060097844,0.19061022212210518,0.21120407681837938,0.3948767544912532
ENCLB074EQT,ENCLB404SKN,False,False,0.7034192175251226,0.49479859558365574,0.5497571299285533,0.7619151400239024
